first_name,nickname
MERT,MYRTLE
NADA,NADINE
DEEDEE,NADINE
ANN,NANCY
NAN,NANCY
NANNY,NANCY
OMI,NAOMI
NAP,NAPOLEON
NAPPY,NAPOLEON
LEON,NAPOLEON
NATTY,NATALIE
NETTIE,NATALIE
TASHA,NATASHA
NAT,NATASHA
NATE,NATHAN
NAT,NATHAN
THAN,NATHANIEL
NATHAN,NATHANIEL
NATE,NATHANIEL
NAT,NATHANIEL
NATTY,NATHANIEL
NELLY,NELLE
NELS,NELSON
NEWTON,NEWT
NICK,NICHOLAS
CLAES,NICHOLAS
CLAAS,NICHOLAS
NIC,NICHOLAS
NICKY,NICHOLAS
NICO,NICHOLAS
NICKIE,NICHOLAS
NICK,NICODEMUS
NIC,NICODEMUS
NICKY,NICODEMUS
NICO,NICODEMUS
NICKIE,NICODEMUS
NOLE,NICOLE
NIKKI,NICOLE
COLE,NICOLE
NICK,NIKOLAS
CLAES,NIKOLAS
NIC,NIKOLAS
NICKY,NIKOLAS
NICO,NIKOLAS
NICKIE,NIKOLAS
NIKKI,NIKOLE
NONIE,NORA
BERT,NORBERT
NORBY,NORBERT
NORBU,NORBUSAMTE
NOEL,NOWELL
DYER,OBADIAH
OBED,OBADIAH
OBIE,OBADIAH
DIAH,OBADIAH
OBED,OBEDIENCE
BEDA,OBEDIENCE
BEEDY,OBEDIENCE
BIDDIE,OBEDIENCE
OBEDIAH,OBIE
TAVE,OCTAVIA
TAVIA,OCTAVIA
ODO,ODELL
NOLLIE,OLIVE
LIVIA,OLIVE
OLLIE,OLIVE
OLLIE,OLIVER
NOLLIE,OLIVIA
LIVIA,OLIVIA
OLLIE,OLIVIA
OLIVER,OLLIE
CYPHORUS,ONICYPHOROUS
OSAFORUS,ONICYPHOROUS
SYPHOROUS,ONICYPHOROUS
ONE,ONICYPHOROUS
CY,ONICYPHOROUS
OSAFORUM,ONICYPHOROUS
RILLY,ORILLA
ORA,ORILLA
ROLAND,ORLANDO
PHELIA,ORPHELIA
OZZY,OSSY
OZZY,OSWALD
WALDO,OSWALD
OSSY,OSWALD
ODE,OTIS
OTE,OTIS
PAM,PAMELA
DORA,PANDORA
AMELIA,PARMELIA
MILLY,PARMELIA
MELIA,PARMELIA
TEENY,PARTHENIA
PARSUNY,PARTHENIA
PASOONIE,PARTHENIA
PHENIE,PARTHENIA
PAT,PATIENCE
PATTY,PATIENCE
TRICIA,PATRICIA
PAT,PATRICIA
PATSY,PATRICIA
PATTY,PATRICIA
PATTI,PATRICIA
PATE,PATRICK
PETER,PATRICK
PAT,PATRICK
PATSY,PATRICK
PADDY,PATRICK
PATTY,PATSY
PATRICIA,PATTY
POLLY,PAUL
POLLY,PAULA
LINA,PAULA
POLLY,PAULINA
LINA,PAULINA
POLLY,PAULINE
PEG,PEGGY
PERRY,PELEGRINE
PENNY,PENELOPE
PERCY,PERCIVAL
PERRY,PEREGRINE
MELLY,PERMELIA
MILLY,PERMELIA
MELLIE,PERMELIA
NETTIE,PERNETTA
SEPH,PERSEPHONE
SEPHY,PERSEPHONE
PETE,PETER
PATE,PETER
NELLIE,PETRONELLA
JOSEPHINE,PHENEY
PHERBIA,PHERIBA
FERBIE,PHERIBA
DELPHIA,PHILADELPHIA
FIE,PHILANDER
LEET,PHILETUS
PHIL,PHILETUS
LINDA,PHILINDA
LYNN,PHILINDA
LINDY,PHILINDA
PHIL,PHILIP
PHOEBE,PHILIPINA
PENIE,PHILIPINA
PHIL,PHILLIP
DELPHIA,PHILLY
MENAALMENA,PHILOMENA
FIFI,PHOEBE
PINK,PINCKNEY
PLES,PLEASANT
POKEY,POCAHONTAS
HUMEY,POSTHUMA
SCOTTY,PRESCOTT
SCOTT,PRESCOTT
PRES,PRESCOTT
PRISSY,PRISCILLA
CISSY,PRISCILLA
CILLA,PRISCILLA
PROVY,PROVIDENCE
PRUE,PRUDENCE
PRUDY,PRUDENCE
PRUDENCE,PRUDY
SHELLY,RACHEL
RAFA,RAFAELA
MONA,RAMONA
DOLPH,RANDOLPH
RANDY,RANDOLPH
RALPH,RAPHAEL
RAYMOND,RAY
RAY,RAYMOND
BECK,REBA
BECCA,REBA
BECK,REBECCA
BECCA,REBECCA
REBA,REBECCA
BECKY,REBECCA
REGINALD,REGGIE
REG,REGGIE
REGGIE,REGINA
GINA,REGINA
REGGIE,REGINALD
NALDO,REGINALD
REG,REGINALD
RENNY,REGINALD
LEAFA,RELIEF
RUBE,REUBEN
REGINALD,REYNOLD
RODIE,RHODA
DELLA,RHODELLA
RHYNIE,RHYNA
RICK,RICARDO
RICKY,RICARDO
DICK,RICH
RICK,RICH
DICK,RICHARD
DICKON,RICHARD
DICKIE,RICHARD
DICKY,RICHARD
RICK,RICHARD
RICH,RICHARD
RICKY,RICHARD
RICHIE,RICHARD
RICKY,RICK
DICK,RICKY
RICH,RICKY
HOB,ROBERT
HOBKIN,ROBERT
DOB,ROBERT
ROB,ROBERT
BOBBY,ROBERT
DOBBIN,ROBERT
BOB,ROBERT
ROBBIE,ROBERTA
BERT,ROBERTA
BOBBIE,ROBERTA
BIRDIE,ROBERTA
BERTIE,ROBERTA
ROD,RODERICK
ERICK,RODERICK
RICKIE,RODERICK
RODDY,RODERICK
ROGE,RODGER
BOBBY,RODGER
HODGE,RODGER
ROD,RODGER
ROBBY,RODGER
RUPERT,RODGER
ROBIN,RODGER
ROD,RODNEY
ROGE,ROGER
BOBBY,ROGER
HODGE,ROGER
ROD,ROGER
ROBBY,ROGER
RUPERT,ROGER
ROBIN,ROGER
ROLLO,ROLAND
LANNY,ROLAND
ORLANDO,ROLAND
ROLLY,ROLAND
RONNIE,RON
RONNY,RON
NALDO,RONALD
RON,RONALD
RONNY,RONALD
RONNIE,RONALD
RONALD,RONNY
ROSE,ROSA
BELLE,ROSABEL
ROZ,ROSABEL
ROSA,ROSABEL
ROSE,ROSABEL
BELLE,ROSABELLA
ROZ,ROSABELLA
ROSA,ROSABELLA
ROSE,ROSABELLA
LINDA,ROSALINDA
ROZ,ROSALINDA
ROSA,ROSALINDA
ROSE,ROSALINDA
LINDA,ROSALYN
ROZ,ROSALYN
ROSA,ROSALYN
ROSE,ROSALYN
ROSS,ROSCOE
ROSIE,ROSE
ROSE,ROSEANN
ANN,ROSEANN
ROSIE,ROSEANN
ROZ,ROSEANN
ROSE,ROSEANNA
ANN,ROSEANNA
ROSIE,ROSEANNA
ROZ,ROSEANNA
ANN,ROSEANNE
SINA,ROSINA
ROX,ROXANE
ROXIE,ROXANE
ROXIE,ROXANNA
ROSE,ROXANNA
ANN,ROXANNA
ROXIE,ROXANNE
ROSE,ROXANNE
ANN,ROXANNE
DOLPH,RUDOLPH
RUDY,RUDOLPH
OLPH,RUDOLPH
ROLF,RUDOLPH
DOLPH,RUDOLPHUS
RUDY,RUDOLPHUS
OLPH,RUDOLPHUS
ROLF,RUDOLPHUS
RUSS,RUSSELL
RUSTY,RUSSELL
RY,RYAN
BRINA,SABRINA
SAFIE,SAFIEEL
LOOMIE,SALOME
SAL,SALVADOR
SAMMY,SAMANTHA
SAM,SAMANTHA
MANTHA,SAMANTHA
SAMUEL,SAMMY
SAM,SAMPSON
SAM,SAMSON
SAMMY,SAMUEL
SAM,SAMUEL
MYRA,SAMYRA
SANDY,SANDRA
CASSANDRA,SANDRA
SANDRA,SANDY
SANDY,SANFORD
SALLY,SARAH
SADIE,SARAH
SILLA,SARILLA
VANNIE,SAVANNAH
ANNA,SAVANNAH
SCOTTY,SCOTT
SCEETER,SCOTT
SQUAT,SCOTT
SCOTTIE,SCOTT
SEBBY,SEBASTIAN
SEB,SEBASTIAN
ANSELM,SELMA
RENA,SERENA
RILLA,SERILLA
SEE,SEYMOUR
MOREY,SEYMOUR
SHA,SHAINA
SHAY,SHAINA
SHA,SHARON
SHAY,SHARON
CECILIA,SHEILA
SHELLY,SHELDON
TONY,SHELTON
SHEL,SHELTON
SHELLY,SHELTON
DAN,SHERIDAN
DANNY,SHERIDAN
SHER,SHERIDAN
SHER,SHERYL
SHERRY,SHIRLEY
LEE,SHIRLEY
SHIRL,SHIRLEY
SYBILL,SIBBILLA
SIBBIE,SIBBILLA
SIBBELL,SIBBILLA
SYD,SIDNEY
SID,SIDNEY
SID,SIGFIRED
SID,SIGFRID
SIG,SIGISMUND
SI,SILAS
LILEY,SILENCE
VESTER,SILVESTER
SI,SILVESTER
SLY,SILVESTER
VEST,SILVESTER
SYL,SILVESTER
SI,SIMEON
SION,SIMEON
SI,SIMON
SION,SIMON
SMITTY,SMITH
CRATE,SOCRATES
SAL,SOLOMON
SALMON,SOLOMON
SOL,SOLOMON
SOLLY,SOLOMON
SAUL,SOLOMON
ZOLLY,SOLOMON
DRE,SONDRA
SONNIE,SONDRA
SOPHIE,SOPHIA
FRONA,SOPHRONIA
SOPHIA,SOPHRONIA
FRONIA,SOPHRONIA
STEVE,STEPHAN
STEPHEN,STEPHANIE
STEPHIE,STEPHANIE
ANNIE,STEPHANIE
STEPH,STEPHANIE
STEVE,STEPHEN
STEPH,STEPHEN
STEVIE,STEVE
STEVE,STEVEN
STEPH,STEVEN
STEVIE,STEVEN
STU,STUART
SUSIE,SUE
SUSAN,SUE
SULLY,SULLIVAN
VAN,SULLIVAN
SULLIVAN,SULLY
HANNAH,SUSAN
SUSIE,SUSAN
SUE,SUSAN
SUKEY,SUSAN
SUZIE,SUSAN
HANNAH,SUSANNAH
SUSIE,SUSANNAH
SUE,SUSANNAH
SUKEY,SUSANNAH
SUZIE,SUSIE
SUKI,SUZANNE
SUE,SUZANNE
SUSIE,SUZANNE
SIBBIE,SYBILL
SID,SYDNEY
SLY,SYLVANUS
SYL,SYLVANUS
SY,SYLVESTER
SLY,SYLVESTER
VET,SYLVESTER
SYL,SYLVESTER
VESTER,SYLVESTER
SI,SYLVESTER
VESSIE,SYLVESTER
TABITHA,TABBY
TABBY,TABITHA
TAMMY,TAMARRA
TANNY,TANAFRA
TASH,TASHA
TASHIE,TASHA
TEDDY,TED
TEMPY,TEMPERANCE
TERRY,TERENCE
TERRY,TERESA
TERENCE,TERRY
TERESA,TESS
THERESA,TESS
TERESA,TESSA
THERESA,TESSA
THADDEUS,THAD
THAD,THADDEUS
THEODORE,THEO
DORA,THEODORA
THEO,THEODORE
TED,THEODORE
TEDDY,THEODORE
THEO,THEODOSIA
DOSIA,THEODOSIA
THEODOSIUS,THEODOSIA
OPHI,THEOPHILUS
OTHA,THEOTHA
TESSIE,THERESA
THIRZA,THERESA
TESSA,THERESA
TERRY,THERESA
TRACY,THERESA
TESS,THERESA
THURSA,THERESA
THOMAS,THOM
TOMMY,THOM
TOM,THOM
THOM,THOMAS
TOMMY,THOMAS
TOM,THOMAS
TAMZINE,THOMASA
TIFF,TIFFANY
TIFFY,TIFFANY
TILLIE,TILFORD
TIMOTHY,TIM
TIMMY,TIM
TIMOTHY,TIMMY
TIM,TIMOTHY
TIMMY,TIMOTHY
CHRISTINA,TINA
BIAS,TOBIAS
TOBY,TOBIAS
THOMAS,TOM
TOMMY,TOM
THOMAS,TOMMY
ANTHONY,TONY
TRANNIE,TRANQUILLA
QUILLA,TRANQUILLA
PATRICIA,TRISHA
TRIXIE,TRIX
GERTRUDE,TRUDY
PHENA,TRYPHENA
EUNICE,UNICE
NICIE,UNICE
RIAH,URIAH
SULIE,URSULA
SULA,URSULA
FELTY,VALENTINA
VALLIE,VALENTINA
VAL,VALENTINA
FELTY,VALENTINE
VAL,VALERI
VAL,VALERIE
BUREN,VANBUREN
VANNIE,VANDALIA
ESSA,VANESSA
VANNA,VANESSA
NESSA,VANESSA
NICEY,VERNISEE
VONNIE,VERONICA
RON,VERONICA
RONNA,VERONICA
RONIE,VERONICA
FRONY,VERONICA
FRANKY,VERONICA
RONNIE,VERONICA
VICKI,VIC
VICKY,VIC
VICKY,VICKI
VICTORIA,VICKI
VICTORIA,VICKIE
VICTORIA,VICKY
VIC,VICTOR
VICKIE,VICTOR
VICKY,VICTOR
TORIE,VICTORIA
VIC,VICTORIA
VICKI,VICTORIA
TORY,VICTORIA
VICKY,VICTORIA
VIJ,VIJAY
VIC,VINCENT
VINCE,VINCENT
VINNIE,VINCENT
VIN,VINCENT
VINNY,VINCENT
VIC,VINCENZO
VINNIE,VINCENZO
VIN,VINCENZO
VINNY,VINCENZO
VINCE,VINCENZO
VINNY,VINSON
VINNIE,VINSON
VIN,VINSON
OLA,VIOLA
VI,VIOLA
LETTIE,VIOLETTA
JANE,VIRGINIA
JENNIE,VIRGINIA
GINNY,VIRGINIA
VIRGY,VIRGINIA
GINGER,VIRGINIA
VI,VIVIAN
VIV,VIVIAN
OZZY,WALDO
OSSY,WALDO
WALLY,WALLACE
WALT,WALLY
WALLY,WALTER
WALT,WALTER
WASH,WASHINGTON
WEBB,WEBSTER
WEN,WENDY
WES,WESLEY
WEST,WESTLEY
WES,WESTLEY
FARMBOY,WESTLEY
WILL,WILBER
BERT,WILBER
WILLY,WILBUR
WILLIE,WILBUR
WILLIE,WILDA
WILL,WILFRED
WILLIE,WILFRED
FRED,WILFRED
WIL,WILFRED
WIL,WILHELM
WILLIE,WILHELM
MINA,WILHELMINA
WILMA,WILHELMINA
WILLIE,WILHELMINA
MINNIE,WILHELMINA
BILL,WILL
WILLIE,WILL
WILBUR,WILL
FRED,WILL
WILLY,WILLIAM
BELL,WILLIAM
BELA,WILLIAM
BILL,WILLIAM
WILL,WILLIAM
BILLY,WILLIAM
WILLIE,WILLIAM
WIL,WILLIAM
WILLIAM,WILLIE
FRED,WILLIE
WILLY,WILLIS
BILL,WILLIS
WILLIAM,WILMA
BILLIE,WILMA
WILHELM,WILMA
WILL,WILSON
WILLY,WILSON
WILLIE,WILSON
FIELD,WINFIELD
WINNY,WINFIELD
WIN,WINFIELD
FREDDIE,WINIFRED
WINNIE,WINIFRED
WINNET,WINIFRED
WINNIFRED,WINNIE
FREDDIE,WINNIFRED
FREDDY,WINNIFRED
WINNY,WINNIFRED
WINNIE,WINNIFRED
FRED,WINNIFRED
WINNIFRED,WINNY
WINT,WINTON
WOODY,WOODROW
WOOD,WOODROW
DREW,WOODROW
ONIE,YEONA
ONA,YEONA
YOSHI,YOSHIHIKO
LAN,YULAN
YUL,YULAN
VONNA,YVONNE
ZACHARIAH,ZACH
ZACHY,ZACHARIAH
ZACH,ZACHARIAH
ZEKE,ZACHARIAH
ZAC,ZACHARIAH
ZACK,ZACHARIAH
ZAK,ZACHARIAH
ZAKK,ZACHARIAH
ZACHY,ZACHARY
ZACH,ZACHARY
ZEKE,ZACHARY
ZAC,ZACHARY
ZACK,ZACHARY
ZAK,ZACHARY
ZAKK,ZACHARY
ZACHY,ZACHERY
ZACH,ZACHERY
ZEKE,ZACHERY
ZAC,ZACHERY
ZACK,ZACHERY
ZAK,ZACHERY
ZAKK,ZACHERY
ZEB,ZEBEDEE
DYER,ZEDEDIAH
ZED,ZEDEDIAH
DIAH,ZEDEDIAH
ZEPH,ZEPHANIAH
